"x"
"1",0.935216666666667
"2",0.929041666666667
"3",0.9835
"4",0.925991666666667
"5",0.9335
"6",0.92525
"7",0.929008333333333
"8",0.926333333333333
"9",0.928333333333333
"10",0.921283333333333
"11",0.9405
"12",0.9185
"13",0.966158333333333
"14",0.92475
"15",0.930916666666667
"16",0.919583333333333
"17",0.966591666666667
"18",0.951158333333333
"19",0.942333333333333
"20",0.966466666666667
"21",0.984441666666667
"22",0.936333333333333
"23",0.917166666666667
"24",0.938883333333333
"25",0.922533333333333
"26",0.920408333333333
"27",0.925333333333333
"28",0.943
"29",0.936666666666667
"30",0.935966666666667
"31",0.933533333333333
"32",0.93875
"33",0.923633333333333
"34",0.982
"35",0.928858333333333
"36",0.93685
"37",0.93125
"38",0.934416666666667
"39",0.970975
"40",0.927333333333333
"41",0.947991666666667
"42",0.945666666666667
"43",0.946333333333333
"44",0.9285
"45",0.934825
"46",0.924991666666667
"47",0.922166666666667
"48",0.921333333333333
"49",0.9293375
"50",0.927908333333333
"51",0.926408333333333
"52",0.942866666666667
"53",0.925766666666667
"54",0.932825
"55",0.949008333333333
"56",0.918191666666667
"57",0.916325
"58",0.933808333333333
"59",0.920991666666667
"60",0.925
"61",0.9548
"62",0.930833333333333
"63",0.938166666666667
"64",0.95595
"65",0.922783333333333
"66",0.915
"67",0.917333333333333
"68",0.932833333333333
"69",0.9255
"70",0.9265
"71",0.926666666666667
"72",0.911666666666667
"73",0.913283333333333
"74",0.9827
"75",0.9227
"76",0.916829166666667
"77",0.939333333333333
"78",0.917
"79",0.932583333333333
"80",0.923083333333333
"81",0.930416666666667
"82",0.924666666666667
"83",0.934333333333333
"84",0.975875
"85",0.9155
"86",0.966041666666667
"87",0.923666666666667
"88",0.9263
"89",0.920083333333333
"90",0.921683333333333
"91",0.932929166666667
"92",0.931675
"93",0.914416666666667
"94",0.923416666666667
"95",0.974666666666667
"96",0.920833333333333
"97",0.9298625
"98",0.932216666666667
"99",0.933
"100",0.937333333333333
"101",0.933166666666667
"102",0.928033333333333
"103",0.9333625
"104",0.930075
"105",0.920083333333333
"106",0.920991666666667
"107",0.922
"108",0.935833333333333
"109",0.919166666666667
"110",0.939125
"111",0.927075
"112",0.935133333333333
"113",0.945658333333333
"114",0.947629166666667
"115",0.921866666666667
"116",0.929166666666667
"117",0.931666666666667
"118",0.961233333333333
"119",0.961358333333333
"120",0.932466666666667
"121",0.930433333333333
"122",0.931916666666667
"123",0.938108333333333
"124",0.930116666666667
"125",0.956508333333333
"126",0.92845
"127",0.941166666666667
"128",0.9467
"129",0.935241666666667
"130",0.9249
"131",0.923416666666667
"132",0.9377
"133",0.953033333333333
"134",0.941075
"135",0.925
"136",0.918666666666667
"137",0.920825
"138",0.919325
"139",0.924166666666667
"140",0.925166666666667
"141",0.960166666666667
"142",0.922333333333333
"143",0.939241666666667
"144",0.928333333333333
"145",0.9235
"146",0.940833333333333
"147",0.921833333333333
"148",0.924175
"149",0.934033333333333
"150",0.933333333333333
"151",0.916833333333333
"152",0.9323
"153",0.941916666666667
"154",0.916033333333333
"155",0.928791666666667
"156",0.953133333333333
"157",0.933325
"158",0.935
"159",0.935341666666667
"160",0.9345
"161",0.951008333333333
"162",0.928316666666667
"163",0.926916666666667
